path,category,label_index,region
..\data\processed\bois_sculpte\bois_sculpte_0351.jpg,bois_sculpte,1,Tunis
..\data\processed\bois_sculpte\bois_sculpte_0352.jpg,bois_sculpte,1,Tunis
..\data\processed\bois_sculpte\bois_sculpte_0353.jpg,bois_sculpte,1,Tunis
..\data\processed\bois_sculpte\bois_sculpte_0354.jpg,bois_sculpte,1,Tunis
..\data\processed\bois_sculpte\bois_sculpte_0355.jpg,bois_sculpte,1,Tunis
..\data\processed\bois_sculpte\bois_sculpte_0356.jpg,bois_sculpte,1,Tunis
..\data\processed\bois_sculpte\bois_sculpte_0357.jpg,bois_sculpte,1,Tunis
..\data\processed\bois_sculpte\bois_sculpte_0358.jpg,bois_sculpte,1,Tunis
..\data\processed\bois_sculpte\bois_sculpte_0359.jpg,bois_sculpte,1,Tunis
..\data\processed\broderie_tunisienne\broderie_tunisienne_0000.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0001.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0002.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0003.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0004.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0005.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0006.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0007.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0008.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0009.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0010.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0011.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0012.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0013.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0014.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0015.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0016.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0017.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0018.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0019.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0020.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0021.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0022.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0023.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0024.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0025.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0026.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0027.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0028.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0029.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0030.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0031.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0032.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0033.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0034.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0035.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0036.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0037.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0038.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0039.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0040.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0041.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0042.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0043.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0044.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0045.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0046.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0047.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0048.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0049.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0050.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0051.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0052.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0053.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0054.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0055.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0056.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0057.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0058.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0059.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0060.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0061.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0062.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0063.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0064.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0065.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0066.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0067.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0068.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0069.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0070.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0071.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0072.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0073.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0074.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0075.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0076.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0077.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0078.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0079.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0080.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0081.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0082.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0083.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0084.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0085.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0086.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0087.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0088.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0089.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0090.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0091.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0092.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0093.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0094.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0095.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0096.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0097.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0098.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0099.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0100.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0101.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0102.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0103.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0104.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0105.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0106.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0107.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0108.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0109.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0110.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0111.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0112.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0113.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0114.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0115.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0116.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0117.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0118.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0119.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0120.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0121.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0122.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0123.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0124.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0125.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0126.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0127.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0128.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0129.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0130.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0131.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0132.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0133.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0134.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0135.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0136.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0137.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0138.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0139.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0140.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0141.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0142.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0143.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0144.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0145.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0146.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0147.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0148.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0149.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0150.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0151.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0152.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0153.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0154.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0155.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0156.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0157.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0158.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0159.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0160.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0161.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0162.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0163.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0164.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0165.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0166.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0167.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0168.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0169.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0170.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0171.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0172.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0173.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0174.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0175.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0176.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0177.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0178.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0179.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0180.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0181.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0182.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0183.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0184.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0185.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0186.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0187.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0188.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0189.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0190.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0191.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0192.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0193.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0194.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0195.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0196.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0197.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0198.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0199.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0200.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0201.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0202.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0203.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0204.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0205.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0206.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0207.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0208.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0209.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0210.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0211.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0212.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0213.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0214.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0215.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0216.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0217.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0218.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0219.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0220.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0221.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0222.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0223.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0224.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0225.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0226.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0227.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0228.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0229.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0230.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0231.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0232.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0233.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0234.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0235.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0236.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0237.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0238.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0239.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0240.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0241.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0242.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0243.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0244.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0245.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0246.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0247.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0248.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0249.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0250.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0251.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0252.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0253.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0254.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0255.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0256.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0257.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0258.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0259.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0260.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0261.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0262.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0263.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0264.jpg,broderie_tunisienne,2,Monastir
..\data\processed\broderie_tunisienne\broderie_tunisienne_0265.jpg,broderie_tunisienne,2,Monastir
